x,y,z,date,designator,x_led,y_led,time_delta,driver_number
1033,4860,0,2023-08-27T12:09:44.134000+00:00,U52,920,4804,460,44
1204,5299,0,2023-08-27T12:09:44.134000+00:00,U53,1086,5212,460,1
1040,4878,0,2023-08-27T12:09:44.354000+00:00,U52,920,4804,220,44
1204,5299,0,2023-08-27T12:09:44.354000+00:00,U53,1086,5212,220,1
1041,4880,0,2023-08-27T12:09:44.374000+00:00,U52,920,4804,20,44
1204,5299,0,2023-08-27T12:09:44.374000+00:00,U53,1086,5212,20,1
1092,5016,0,2023-08-27T12:09:44.754000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:44.754000+00:00,U53,1086,5212,380,1
1101,5038,0,2023-08-27T12:09:45.154000+00:00,U53,1086,5212,400,44
1204,5299,0,2023-08-27T12:09:45.154000+00:00,U53,1086,5212,400,1
1106,5053,0,2023-08-27T12:09:45.594000+00:00,U53,1086,5212,440,44
1204,5299,0,2023-08-27T12:09:45.594000+00:00,U53,1086,5212,440,1
1110,5062,0,2023-08-27T12:09:45.914000+00:00,U53,1086,5212,320,44
1204,5299,0,2023-08-27T12:09:45.914000+00:00,U53,1086,5212,320,1
1114,5072,0,2023-08-27T12:09:46.173000+00:00,U53,1086,5212,259,44
1204,5299,0,2023-08-27T12:09:46.173000+00:00,U53,1086,5212,259,1
1116,5077,0,2023-08-27T12:09:46.534000+00:00,U53,1086,5212,361,44
1204,5299,0,2023-08-27T12:09:46.534000+00:00,U53,1086,5212,361,1
1119,5085,0,2023-08-27T12:09:46.754000+00:00,U53,1086,5212,220,44
1204,5299,0,2023-08-27T12:09:46.754000+00:00,U53,1086,5212,220,1
1120,5089,0,2023-08-27T12:09:47.054000+00:00,U53,1086,5212,300,44
1204,5299,0,2023-08-27T12:09:47.054000+00:00,U53,1086,5212,300,1
1123,5096,0,2023-08-27T12:09:47.434000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:47.434000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:09:47.654000+00:00,U53,1086,5212,220,44
1204,5299,0,2023-08-27T12:09:47.654000+00:00,U53,1086,5212,220,1
1123,5098,0,2023-08-27T12:09:48.054000+00:00,U53,1086,5212,400,44
1204,5299,0,2023-08-27T12:09:48.054000+00:00,U53,1086,5212,400,1
1123,5098,0,2023-08-27T12:09:48.434000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:48.434000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:09:48.554000+00:00,U53,1086,5212,120,44
1204,5299,0,2023-08-27T12:09:48.554000+00:00,U53,1086,5212,120,1
1123,5098,0,2023-08-27T12:09:48.794000+00:00,U53,1086,5212,240,44
1204,5299,0,2023-08-27T12:09:48.794000+00:00,U53,1086,5212,240,1
1123,5098,0,2023-08-27T12:09:49.094000+00:00,U53,1086,5212,300,44
1204,5299,0,2023-08-27T12:09:49.094000+00:00,U53,1086,5212,300,1
1123,5098,0,2023-08-27T12:09:49.354000+00:00,U53,1086,5212,260,44
1204,5299,0,2023-08-27T12:09:49.354000+00:00,U53,1086,5212,260,1
1123,5098,0,2023-08-27T12:09:49.574000+00:00,U53,1086,5212,220,44
1204,5299,0,2023-08-27T12:09:49.574000+00:00,U53,1086,5212,220,1
1123,5098,0,2023-08-27T12:09:49.854000+00:00,U53,1086,5212,280,44
1204,5299,0,2023-08-27T12:09:49.854000+00:00,U53,1086,5212,280,1
1123,5098,0,2023-08-27T12:09:50.014000+00:00,U53,1086,5212,160,44
1204,5299,0,2023-08-27T12:09:50.014000+00:00,U53,1086,5212,160,1
1123,5098,0,2023-08-27T12:09:50.394000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:50.394000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:09:50.574000+00:00,U53,1086,5212,180,44
1204,5299,0,2023-08-27T12:09:50.574000+00:00,U53,1086,5212,180,1
1123,5098,0,2023-08-27T12:09:50.934000+00:00,U53,1086,5212,360,44
1204,5299,0,2023-08-27T12:09:50.934000+00:00,U53,1086,5212,360,1
1123,5098,0,2023-08-27T12:09:51.094000+00:00,U53,1086,5212,160,44
1204,5299,0,2023-08-27T12:09:51.094000+00:00,U53,1086,5212,160,1
1123,5098,0,2023-08-27T12:09:51.334000+00:00,U53,1086,5212,240,44
1204,5299,0,2023-08-27T12:09:51.334000+00:00,U53,1086,5212,240,1
1123,5098,0,2023-08-27T12:09:51.614000+00:00,U53,1086,5212,280,44
1204,5299,0,2023-08-27T12:09:51.614000+00:00,U53,1086,5212,280,1
1123,5098,0,2023-08-27T12:09:51.974000+00:00,U53,1086,5212,360,44
1204,5299,0,2023-08-27T12:09:51.974000+00:00,U53,1086,5212,360,1
1123,5098,0,2023-08-27T12:09:52.354000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:52.354000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:09:52.673000+00:00,U53,1086,5212,319,44
1204,5299,0,2023-08-27T12:09:52.673000+00:00,U53,1086,5212,319,1
1123,5098,0,2023-08-27T12:09:52.934000+00:00,U53,1086,5212,261,44
1204,5299,0,2023-08-27T12:09:52.934000+00:00,U53,1086,5212,261,1
1123,5098,0,2023-08-27T12:09:53.134000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:53.134000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:53.374000+00:00,U53,1086,5212,240,44
1204,5299,0,2023-08-27T12:09:53.374000+00:00,U53,1086,5212,240,1
1123,5098,0,2023-08-27T12:09:53.534000+00:00,U53,1086,5212,160,44
1204,5299,0,2023-08-27T12:09:53.534000+00:00,U53,1086,5212,160,1
1123,5098,0,2023-08-27T12:09:53.734000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:53.734000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:53.934000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:53.934000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:54.114000+00:00,U53,1086,5212,180,44
1204,5299,0,2023-08-27T12:09:54.114000+00:00,U53,1086,5212,180,1
1123,5098,0,2023-08-27T12:09:54.314000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:54.314000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:54.634000+00:00,U53,1086,5212,320,44
1204,5299,0,2023-08-27T12:09:54.634000+00:00,U53,1086,5212,320,1
1123,5098,0,2023-08-27T12:09:54.674000+00:00,U53,1086,5212,40,44
1204,5299,0,2023-08-27T12:09:54.674000+00:00,U53,1086,5212,40,1
1123,5098,0,2023-08-27T12:09:54.954000+00:00,U53,1086,5212,280,44
1204,5299,0,2023-08-27T12:09:54.954000+00:00,U53,1086,5212,280,1
1123,5098,0,2023-08-27T12:09:55.114000+00:00,U53,1086,5212,160,44
1204,5299,0,2023-08-27T12:09:55.114000+00:00,U53,1086,5212,160,1
1123,5098,0,2023-08-27T12:09:55.434000+00:00,U53,1086,5212,320,44
1204,5299,0,2023-08-27T12:09:55.434000+00:00,U53,1086,5212,320,1
1123,5098,0,2023-08-27T12:09:55.754000+00:00,U53,1086,5212,320,44
1204,5299,0,2023-08-27T12:09:55.754000+00:00,U53,1086,5212,320,1
1123,5098,0,2023-08-27T12:09:55.934000+00:00,U53,1086,5212,180,44
1204,5299,0,2023-08-27T12:09:55.934000+00:00,U53,1086,5212,180,1
1123,5098,0,2023-08-27T12:09:56.314000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:56.314000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:09:56.594000+00:00,U53,1086,5212,280,44
1204,5299,0,2023-08-27T12:09:56.594000+00:00,U53,1086,5212,280,1
1123,5098,0,2023-08-27T12:09:56.734000+00:00,U53,1086,5212,140,44
1204,5299,0,2023-08-27T12:09:56.734000+00:00,U53,1086,5212,140,1
1123,5098,0,2023-08-27T12:09:56.934000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:56.934000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:57.114000+00:00,U53,1086,5212,180,44
1204,5299,0,2023-08-27T12:09:57.114000+00:00,U53,1086,5212,180,1
1123,5098,0,2023-08-27T12:09:57.454000+00:00,U53,1086,5212,340,44
1204,5299,0,2023-08-27T12:09:57.454000+00:00,U53,1086,5212,340,1
1123,5098,0,2023-08-27T12:09:57.754000+00:00,U53,1086,5212,300,44
1204,5299,0,2023-08-27T12:09:57.754000+00:00,U53,1086,5212,300,1
1123,5098,0,2023-08-27T12:09:57.934000+00:00,U53,1086,5212,180,44
1204,5299,0,2023-08-27T12:09:57.934000+00:00,U53,1086,5212,180,1
1123,5098,0,2023-08-27T12:09:58.234000+00:00,U53,1086,5212,300,44
1204,5299,0,2023-08-27T12:09:58.234000+00:00,U53,1086,5212,300,1
1123,5098,0,2023-08-27T12:09:58.394000+00:00,U53,1086,5212,160,44
1204,5299,0,2023-08-27T12:09:58.394000+00:00,U53,1086,5212,160,1
1123,5098,0,2023-08-27T12:09:58.594000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:58.594000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:58.834000+00:00,U53,1086,5212,240,44
1204,5299,0,2023-08-27T12:09:58.834000+00:00,U53,1086,5212,240,1
1123,5098,0,2023-08-27T12:09:59.034000+00:00,U53,1086,5212,200,44
1204,5299,0,2023-08-27T12:09:59.034000+00:00,U53,1086,5212,200,1
1123,5098,0,2023-08-27T12:09:59.193000+00:00,U53,1086,5212,159,44
1204,5299,0,2023-08-27T12:09:59.193000+00:00,U53,1086,5212,159,1
1123,5098,0,2023-08-27T12:09:59.374000+00:00,U53,1086,5212,181,44
1204,5299,0,2023-08-27T12:09:59.374000+00:00,U53,1086,5212,181,1
1123,5098,0,2023-08-27T12:09:59.594000+00:00,U53,1086,5212,220,44
1204,5299,0,2023-08-27T12:09:59.594000+00:00,U53,1086,5212,220,1
1123,5098,0,2023-08-27T12:09:59.974000+00:00,U53,1086,5212,380,44
1204,5299,0,2023-08-27T12:09:59.974000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:10:00.334000+00:00,U53,1086,5212,360,44
1204,5299,0,2023-08-27T12:10:00.334000+00:00,U53,1086,5212,360,1
1123,5098,0,2023-08-27T12:10:00.794000+00:00,U53,1086,5212,460,44
1204,5299,0,2023-08-27T12:10:00.794000+00:00,U53,1086,5212,460,1
1123,5098,0,2023-08-27T12:10:01.154000+00:00,U53,1086,5212,360,44
1204,5299,0,2023-08-27T12:10:01.154000+00:00,U53,1086,5212,360,1
1123,5098,0,2023-08-27T12:10:01.474000+00:00,U53,1086,5212,320,44
1205,5303,0,2023-08-27T12:10:01.474000+00:00,U53,1086,5212,320,1
1123,5098,0,2023-08-27T12:10:01.854000+00:00,U53,1086,5212,380,44
1208,5308,0,2023-08-27T12:10:01.854000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:10:02.234000+00:00,U53,1086,5212,380,44
1210,5312,0,2023-08-27T12:10:02.234000+00:00,U53,1086,5212,380,1
1123,5098,0,2023-08-27T12:10:02.674000+00:00,U53,1086,5212,440,44
1216,5325,0,2023-08-27T12:10:02.674000+00:00,U53,1086,5212,440,1
1123,5098,0,2023-08-27T12:10:02.734000+00:00,U53,1086,5212,60,44
1217,5328,0,2023-08-27T12:10:02.734000+00:00,U53,1086,5212,60,1
1123,5098,0,2023-08-27T12:10:03.074000+00:00,U53,1086,5212,340,44
1226,5348,0,2023-08-27T12:10:03.074000+00:00,U53,1086,5212,340,1
1123,5098,0,2023-08-27T12:10:03.314000+00:00,U53,1086,5212,240,44
1234,5365,0,2023-08-27T12:10:03.314000+00:00,U53,1086,5212,240,1
1123,5098,0,2023-08-27T12:10:03.494000+00:00,U53,1086,5212,180,44
1242,5384,0,2023-08-27T12:10:03.494000+00:00,U54,1250,5615,180,1
1123,5098,0,2023-08-27T12:10:03.774000+00:00,U53,1086,5212,280,44
1252,5404,0,2023-08-27T12:10:03.774000+00:00,U54,1250,5615,280,1
1123,5098,0,2023-08-27T12:10:03.974000+00:00,U53,1086,5212,200,44
1284,5475,0,2023-08-27T12:10:03.974000+00:00,U54,1250,5615,200,1
1123,5098,0,2023-08-27T12:10:04.214000+00:00,U53,1086,5212,240,44
1298,5506,0,2023-08-27T12:10:04.214000+00:00,U54,1250,5615,240,1
1123,5098,0,2023-08-27T12:10:04.534000+00:00,U53,1086,5212,320,44
1315,5550,0,2023-08-27T12:10:04.534000+00:00,U54,1250,5615,320,1
1123,5098,0,2023-08-27T12:10:04.754000+00:00,U53,1086,5212,220,44
1328,5585,0,2023-08-27T12:10:04.754000+00:00,U54,1250,5615,220,1
1123,5098,0,2023-08-27T12:10:04.954000+00:00,U53,1086,5212,200,44
1341,5619,0,2023-08-27T12:10:04.954000+00:00,U54,1250,5615,200,1
1123,5098,0,2023-08-27T12:10:05.873000+00:00,U53,1086,5212,919,44
1419,5818,0,2023-08-27T12:10:05.873000+00:00,U55,1418,6017,919,1
1123,5098,0,2023-08-27T12:10:06.154000+00:00,U53,1086,5212,281,44
1456,5914,0,2023-08-27T12:10:06.154000+00:00,U55,1418,6017,281,1
1123,5098,0,2023-08-27T12:10:06.574000+00:00,U53,1086,5212,420,44
1490,6002,0,2023-08-27T12:10:06.574000+00:00,U55,1418,6017,420,1
1123,5098,0,2023-08-27T12:10:06.754000+00:00,U53,1086,5212,180,44
1510,6055,0,2023-08-27T12:10:06.754000+00:00,U55,1418,6017,180,1
1123,5098,0,2023-08-27T12:10:06.994000+00:00,U53,1086,5212,240,44
1538,6127,0,2023-08-27T12:10:06.994000+00:00,U55,1418,6017,240,1
1123,5098,0,2023-08-27T12:10:07.234000+00:00,U53,1086,5212,240,44
1571,6211,0,2023-08-27T12:10:07.234000+00:00,U56,1583,6419,240,1
1123,5098,0,2023-08-27T12:10:07.514000+00:00,U53,1086,5212,280,44
1593,6270,0,2023-08-27T12:10:07.514000+00:00,U56,1583,6419,280,1
1123,5098,0,2023-08-27T12:10:07.874000+00:00,U53,1086,5212,360,44
1631,6367,0,2023-08-27T12:10:07.874000+00:00,U56,1583,6419,360,1
1123,5098,0,2023-08-27T12:10:08.214000+00:00,U53,1086,5212,340,44
1657,6434,0,2023-08-27T12:10:08.214000+00:00,U56,1583,6419,340,1
1123,5098,0,2023-08-27T12:10:08.394000+00:00,U53,1086,5212,180,44
1675,6469,0,2023-08-27T12:10:08.394000+00:00,U56,1583,6419,180,1
1123,5098,0,2023-08-27T12:10:08.694000+00:00,U53,1086,5212,300,44
1180,5247,0,2023-08-27T12:10:08.694000+00:00,U53,1086,5212,300,40
1715,6520,0,2023-08-27T12:10:08.694000+00:00,U56,1583,6419,300,1
1123,5098,0,2023-08-27T12:10:08.754000+00:00,U53,1086,5212,60,44
1183,5253,0,2023-08-27T12:10:08.754000+00:00,U53,1086,5212,60,40
1724,6528,0,2023-08-27T12:10:08.754000+00:00,U56,1583,6419,60,1
1123,5098,0,2023-08-27T12:10:08.974000+00:00,U53,1086,5212,220,44
1192,5274,0,2023-08-27T12:10:08.974000+00:00,U53,1086,5212,220,40
1761,6555,0,2023-08-27T12:10:08.974000+00:00,U57,1909,6702,220,1
1123,5098,0,2023-08-27T12:10:09.254000+00:00,U53,1086,5212,280,44
1206,5304,0,2023-08-27T12:10:09.254000+00:00,U53,1086,5212,280,40
1812,6582,0,2023-08-27T12:10:09.254000+00:00,U57,1909,6702,280,1
1123,5098,0,2023-08-27T12:10:09.414000+00:00,U53,1086,5212,160,44
1215,5325,0,2023-08-27T12:10:09.414000+00:00,U53,1086,5212,160,40
1842,6593,0,2023-08-27T12:10:09.414000+00:00,U57,1909,6702,160,1
1123,5098,0,2023-08-27T12:10:09.634000+00:00,U53,1086,5212,220,44
1228,5352,0,2023-08-27T12:10:09.634000+00:00,U53,1086,5212,220,40
1885,6603,0,2023-08-27T12:10:09.634000+00:00,U57,1909,6702,220,1
1123,5098,0,2023-08-27T12:10:09.934000+00:00,U53,1086,5212,300,44
1254,5409,0,2023-08-27T12:10:09.934000+00:00,U54,1250,5615,300,40
1965,6606,0,2023-08-27T12:10:09.934000+00:00,U57,1909,6702,300,1
1123,5098,0,2023-08-27T12:10:10.254000+00:00,U53,1086,5212,320,44
1270,5445,0,2023-08-27T12:10:10.254000+00:00,U54,1250,5615,320,40
2010,6598,0,2023-08-27T12:10:10.254000+00:00,U57,1909,6702,320,1
1125,5101,0,2023-08-27T12:10:10.554000+00:00,U53,1086,5212,300,44
1304,5521,0,2023-08-27T12:10:10.554000+00:00,U54,1250,5615,300,40
2091,6566,0,2023-08-27T12:10:10.554000+00:00,U58,2306,6512,300,1
1125,5103,0,2023-08-27T12:10:10.834000+00:00,U53,1086,5212,280,44
1314,5548,0,2023-08-27T12:10:10.834000+00:00,U54,1250,5615,280,40
2114,6551,0,2023-08-27T12:10:10.834000+00:00,U58,2306,6512,280,1
1129,5112,0,2023-08-27T12:10:11.174000+00:00,U53,1086,5212,340,44
1352,5647,0,2023-08-27T12:10:11.174000+00:00,U54,1250,5615,340,40
2185,6484,0,2023-08-27T12:10:11.174000+00:00,U58,2306,6512,340,1
1131,5116,0,2023-08-27T12:10:11.454000+00:00,U53,1086,5212,280,44
1365,5680,0,2023-08-27T12:10:11.454000+00:00,U54,1250,5615,280,40
2201,6460,0,2023-08-27T12:10:11.454000+00:00,U58,2306,6512,280,1
1133,5123,0,2023-08-27T12:10:11.674000+00:00,U53,1086,5212,220,44
1385,5732,0,2023-08-27T12:10:11.674000+00:00,U54,1250,5615,220,40
2223,6419,0,2023-08-27T12:10:11.674000+00:00,U58,2306,6512,220,1
1142,5147,0,2023-08-27T12:10:11.994000+00:00,U53,1086,5212,320,44
1426,5838,0,2023-08-27T12:10:11.994000+00:00,U55,1418,6017,320,40
2249,6331,0,2023-08-27T12:10:11.994000+00:00,U58,2306,6512,320,1
1145,5155,0,2023-08-27T12:10:12.254000+00:00,U53,1086,5212,260,44
1443,5881,0,2023-08-27T12:10:12.254000+00:00,U55,1418,6017,260,40
2252,6297,0,2023-08-27T12:10:12.254000+00:00,U58,2306,6512,260,1
1149,5165,0,2023-08-27T12:10:12.514000+00:00,U53,1086,5212,260,44
1471,5953,0,2023-08-27T12:10:12.514000+00:00,U55,1418,6017,260,40
2245,6235,0,2023-08-27T12:10:12.514000+00:00,U59,2319,6071,260,1
1151,5171,0,2023-08-27T12:10:12.694000+00:00,U53,1086,5212,180,44
1487,5995,0,2023-08-27T12:10:12.694000+00:00,U55,1418,6017,180,40
2234,6196,0,2023-08-27T12:10:12.694000+00:00,U59,2319,6071,180,1
1155,5180,0,2023-08-27T12:10:12.934000+00:00,U53,1086,5212,240,44
1508,6049,0,2023-08-27T12:10:12.934000+00:00,U55,1418,6017,240,40
2216,6138,0,2023-08-27T12:10:12.934000+00:00,U59,2319,6071,240,1
1157,5187,0,2023-08-27T12:10:13.154000+00:00,U53,1086,5212,220,44
1525,6094,0,2023-08-27T12:10:13.154000+00:00,U55,1418,6017,220,40
2199,6085,0,2023-08-27T12:10:13.154000+00:00,U59,2319,6071,220,1
1161,5198,0,2023-08-27T12:10:13.454000+00:00,U53,1086,5212,300,44
1548,6153,0,2023-08-27T12:10:13.454000+00:00,U55,1418,6017,300,40
2173,6004,0,2023-08-27T12:10:13.454000+00:00,U59,2319,6071,300,1
1165,5207,0,2023-08-27T12:10:13.674000+00:00,U53,1086,5212,220,44
1564,6195,0,2023-08-27T12:10:13.674000+00:00,U56,1583,6419,220,40
2152,5938,0,2023-08-27T12:10:13.674000+00:00,U59,2319,6071,220,1
1167,5214,0,2023-08-27T12:10:13.834000+00:00,U53,1086,5212,160,44
1575,6222,0,2023-08-27T12:10:13.834000+00:00,U56,1583,6419,160,40
2136,5888,0,2023-08-27T12:10:13.834000+00:00,U60,2152,5660,160,1
1171,5224,0,2023-08-27T12:10:14.054000+00:00,U53,1086,5212,220,44
1591,6262,0,2023-08-27T12:10:14.054000+00:00,U56,1583,6419,220,40
2112,5814,0,2023-08-27T12:10:14.054000+00:00,U60,2152,5660,220,1
1180,5246,0,2023-08-27T12:10:14.294000+00:00,U53,1086,5212,240,44
1615,6327,0,2023-08-27T12:10:14.294000+00:00,U56,1583,6419,240,40
2069,5678,0,2023-08-27T12:10:14.294000+00:00,U60,2152,5660,240,1
1184,5255,0,2023-08-27T12:10:14.614000+00:00,U53,1086,5212,320,44
1627,6356,0,2023-08-27T12:10:14.614000+00:00,U56,1583,6419,320,40
2048,5611,0,2023-08-27T12:10:14.614000+00:00,U60,2152,5660,320,1
1194,5277,0,2023-08-27T12:10:14.914000+00:00,U53,1086,5212,300,44
1646,6407,0,2023-08-27T12:10:14.914000+00:00,U56,1583,6419,300,40
2012,5492,0,2023-08-27T12:10:14.914000+00:00,U60,2152,5660,300,1
1207,5305,0,2023-08-27T12:10:15.134000+00:00,U53,1086,5212,220,44
1672,6464,0,2023-08-27T12:10:15.134000+00:00,U56,1583,6419,220,40
1969,5349,0,2023-08-27T12:10:15.134000+00:00,U61,1988,5255,220,1
1216,5325,0,2023-08-27T12:10:15.474000+00:00,U53,1086,5212,340,44
1694,6496,0,2023-08-27T12:10:15.474000+00:00,U56,1583,6419,340,40
1945,5254,0,2023-08-27T12:10:15.474000+00:00,U61,1988,5255,340,1
1227,5351,0,2023-08-27T12:10:15.734000+00:00,U53,1086,5212,260,44
1727,6530,0,2023-08-27T12:10:15.734000+00:00,U56,1583,6419,260,40
1916,5138,0,2023-08-27T12:10:15.734000+00:00,U61,1988,5255,260,1
1236,5370,0,2023-08-27T12:10:15.914000+00:00,U53,1086,5212,180,44
1754,6551,0,2023-08-27T12:10:15.914000+00:00,U56,1583,6419,180,40
1897,5055,0,2023-08-27T12:10:15.914000+00:00,U61,1988,5255,180,1
1257,5416,0,2023-08-27T12:10:16.174000+00:00,U54,1250,5615,260,44
1815,6584,0,2023-08-27T12:10:16.174000+00:00,U57,1909,6702,260,40
1858,4868,0,2023-08-27T12:10:16.174000+00:00,U62,1853,4836,260,1
1293,5496,0,2023-08-27T12:10:16.574000+00:00,U54,1250,5615,400,44
1866,6600,0,2023-08-27T12:10:16.574000+00:00,U57,1909,6702,400,40
1834,4724,0,2023-08-27T12:10:16.574000+00:00,U62,1853,4836,400,1
1112,5068,0,2023-08-27T12:10:16.754000+00:00,U53,1086,5212,180,14
1304,5522,0,2023-08-27T12:10:16.754000+00:00,U54,1250,5615,180,44
1900,6606,0,2023-08-27T12:10:16.754000+00:00,U57,1909,6702,180,40
1821,4628,0,2023-08-27T12:10:16.754000+00:00,U62,1853,4836,180,1
1111,5065,0,2023-08-27T12:10:16.874000+00:00,U53,1086,5212,120,14
1312,5541,0,2023-08-27T12:10:16.874000+00:00,U54,1250,5615,120,44
1922,6607,0,2023-08-27T12:10:16.874000+00:00,U57,1909,6702,120,40
1813,4563,0,2023-08-27T12:10:16.874000+00:00,U63,1784,4407,120,1
1115,5075,0,2023-08-27T12:10:17.134000+00:00,U53,1086,5212,260,14
1328,5583,0,2023-08-27T12:10:17.134000+00:00,U54,1250,5615,260,44
1970,6605,0,2023-08-27T12:10:17.134000+00:00,U57,1909,6702,260,40
1796,4417,0,2023-08-27T12:10:17.134000+00:00,U63,1784,4407,260,1
1115,5077,0,2023-08-27T12:10:17.294000+00:00,U53,1086,5212,160,14
1339,5611,0,2023-08-27T12:10:17.294000+00:00,U54,1250,5615,160,44
2002,6599,0,2023-08-27T12:10:17.294000+00:00,U57,1909,6702,160,40
1789,4327,0,2023-08-27T12:10:17.294000+00:00,U63,1784,4407,160,1
1122,5093,0,2023-08-27T12:10:17.574000+00:00,U53,1086,5212,280,14
1359,5664,0,2023-08-27T12:10:17.574000+00:00,U54,1250,5615,280,44
2054,6584,0,2023-08-27T12:10:17.574000+00:00,U57,1909,6702,280,40
1780,4172,0,2023-08-27T12:10:17.574000+00:00,U64,1779,3971,280,1
1128,5110,0,2023-08-27T12:10:17.814000+00:00,U53,1086,5212,240,14
1378,5713,0,2023-08-27T12:10:17.814000+00:00,U54,1250,5615,240,44
2095,6563,0,2023-08-27T12:10:17.814000+00:00,U58,2306,6512,240,40
1795,4060,532,2023-08-27T12:10:17.814000+00:00,U64,1779,3971,240,1
1136,5131,0,2023-08-27T12:10:17.954000+00:00,U53,1086,5212,140,14
1400,5771,0,2023-08-27T12:10:17.954000+00:00,U54,1250,5615,140,44
2135,6535,0,2023-08-27T12:10:17.954000+00:00,U58,2306,6512,140,40
1793,3936,534,2023-08-27T12:10:17.954000+00:00,U64,1779,3971,140,1
1145,5154,0,2023-08-27T12:10:18.334000+00:00,U53,1086,5212,380,14
1424,5832,0,2023-08-27T12:10:18.334000+00:00,U55,1418,6017,380,44
2174,6497,0,2023-08-27T12:10:18.334000+00:00,U58,2306,6512,380,40
1761,3826,538,2023-08-27T12:10:18.334000+00:00,U64,1779,3971,380,1
1152,5174,0,2023-08-27T12:10:18.534000+00:00,U53,1086,5212,200,14
1444,5883,0,2023-08-27T12:10:18.534000+00:00,U55,1418,6017,200,44
2198,6465,0,2023-08-27T12:10:18.534000+00:00,U58,2306,6512,200,40
1719,3749,541,2023-08-27T12:10:18.534000+00:00,U65,1605,3569,200,1
1163,5202,0,2023-08-27T12:10:18.814000+00:00,U53,1086,5212,280,14
1473,5958,0,2023-08-27T12:10:18.814000+00:00,U55,1418,6017,280,44
2224,6416,0,2023-08-27T12:10:18.814000+00:00,U58,2306,6512,280,40
1640,3657,543,2023-08-27T12:10:18.814000+00:00,U65,1605,3569,280,1
1167,5213,0,2023-08-27T12:10:18.914000+00:00,U53,1086,5212,100,14
1483,5984,0,2023-08-27T12:10:18.914000+00:00,U55,1418,6017,100,44
2233,6394,0,2023-08-27T12:10:18.914000+00:00,U58,2306,6512,100,40
1607,3629,544,2023-08-27T12:10:18.914000+00:00,U65,1605,3569,100,1
1185,5258,0,2023-08-27T12:10:19.294000+00:00,U53,1086,5212,380,14
1523,6087,0,2023-08-27T12:10:19.294000+00:00,U55,1418,6017,380,44
2252,6308,0,2023-08-27T12:10:19.294000+00:00,U58,2306,6512,380,40
1462,3537,547,2023-08-27T12:10:19.294000+00:00,U65,1605,3569,380,1
1195,5281,0,2023-08-27T12:10:19.474000+00:00,U53,1086,5212,180,14
1540,6131,0,2023-08-27T12:10:19.474000+00:00,U55,1418,6017,180,44
2250,6268,0,2023-08-27T12:10:19.474000+00:00,U59,2319,6071,180,40
1390,3504,547,2023-08-27T12:10:19.474000+00:00,U66,1211,3375,180,1
1209,5311,0,2023-08-27T12:10:19.694000+00:00,U53,1086,5212,220,14
1562,6189,0,2023-08-27T12:10:19.694000+00:00,U55,1418,6017,220,44
2237,6206,0,2023-08-27T12:10:19.694000+00:00,U59,2319,6071,220,40
1286,3462,548,2023-08-27T12:10:19.694000+00:00,U66,1211,3375,220,1
1279,5464,0,2023-08-27T12:10:19.954000+00:00,U54,1250,5615,260,14
1582,6241,0,2023-08-27T12:10:19.954000+00:00,U56,1583,6419,260,44
2219,6147,0,2023-08-27T12:10:19.954000+00:00,U59,2319,6071,260,40
1114,5073,0,2023-08-27T12:10:19.954000+00:00,U53,1086,5212,260,18
1192,3427,547,2023-08-27T12:10:19.954000+00:00,U66,1211,3375,260,1
1306,5526,0,2023-08-27T12:10:20.274000+00:00,U54,1250,5615,320,14
1621,6342,0,2023-08-27T12:10:20.274000+00:00,U56,1583,6419,320,44
2180,6026,0,2023-08-27T12:10:20.274000+00:00,U59,2319,6071,320,40
